State,County,Region,Race Group,Life Expectancy
Wisconsin,Waukesha,Midwest,Asian,85.3
Wisconsin,Winnebago,Midwest,Asian,79.2
Alabama,Autauga,South,Black,71.1
Alabama,Baldwin,South,Black,70.7
Alabama,Barbour,South,Black,70.5
Alabama,Bibb,South,Black,72.0
Alabama,Bullock,South,Black,67.9
Alabama,Butler,South,Black,69.2
Alabama,Calhoun,South,Black,70.4
Alabama,Chambers,South,Black,70.7
Alabama,Chilton,South,Black,70.4
Alabama,Choctaw,South,Black,70.4
Alabama,Clarke,South,Black,66.9
Alabama,Clay,South,Black,70.9
Alabama,Coffee,South,Black,69.1
Alabama,Colbert,South,Black,68.7
Alabama,Conecuh,South,Black,67.0
Alabama,Coosa,South,Black,68.8
Alabama,Covington,South,Black,64.8
Alabama,Crenshaw,South,Black,67.7
Alabama,Dale,South,Black,70.3
Alabama,Dallas,South,Black,66.1
Alabama,Elmore,South,Black,71.7
Alabama,Escambia,South,Black,69.1
Alabama,Etowah,South,Black,66.9
Alabama,Fayette,South,Black,68.8
Alabama,Geneva,South,Black,64.0
Alabama,Hale,South,Black,67.5
Alabama,Henry,South,Black,69.6
Alabama,Houston,South,Black,69.7
Alabama,Jackson,South,Black,68.5
Alabama,Jefferson,South,Black,69.3
Alabama,Lauderdale,South,Black,70.0
Alabama,Lawrence,South,Black,66.7
Alabama,Lee,South,Black,72.5
Alabama,Limestone,South,Black,77.7
Alabama,Lowndes,South,Black,66.0
Alabama,Macon,South,Black,69.8
Alabama,Madison,South,Black,73.6
Alabama,Marengo,South,Black,67.5
Alabama,Marshall,South,Black,70.5
Alabama,Mobile,South,Black,69.9
Alabama,Monroe,South,Black,68.6
Alabama,Montgomery,South,Black,70.8
Alabama,Morgan,South,Black,68.8
Alabama,Perry,South,Black,66.8
Alabama,Pickens,South,Black,68.4
Alabama,Pike,South,Black,68.3
Alabama,Randolph,South,Black,71.4
Alabama,Russell,South,Black,71.4
Alabama,St. Clair,South,Black,70.7
Alabama,Shelby,South,Black,75.4
Alabama,Sumter,South,Black,68.6
Alabama,Talladega,South,Black,68.7
Alabama,Tallapoosa,South,Black,71.1
Alabama,Tuscaloosa,South,Black,71.7
Alabama,Walker,South,Black,66.0
Alabama,Washington,South,Black,70.4
Alabama,Wilcox,South,Black,66.2
Alaska,Anchorage,West,Black,73.7
Alaska,Fairbanks North Star,West,Black,80.7
Arizona,Cochise,West,Black,75.7
Arizona,Coconino,West,Black,78.9
Arizona,Maricopa,West,Black,72.1
Arizona,Mohave,West,Black,73.2
Arizona,Pima,West,Black,72.4
Arizona,Pinal,West,Black,73.9
Arizona,Yavapai,West,Black,77.2
Arizona,Yuma,West,Black,74.7
Arkansas,Arkansas,South,Black,65.9
Arkansas,Ashley,South,Black,67.0
Arkansas,Benton,South,Black,90.0
Arkansas,Bradley,South,Black,68.8
Arkansas,Chicot,South,Black,66.4
Arkansas,Clark,South,Black,68.5
Arkansas,Columbia,South,Black,66.7
Arkansas,Conway,South,Black,72.8
Arkansas,Craighead,South,Black,69.3
Arkansas,Crittenden,South,Black,66.5
Arkansas,Cross,South,Black,69.6
Arkansas,Dallas,South,Black,66.2
Arkansas,Desha,South,Black,69.2
Arkansas,Drew,South,Black,68.8
Arkansas,Faulkner,South,Black,72.2
Arkansas,Garland,South,Black,65.8
Arkansas,Hempstead,South,Black,71.9
Arkansas,Hot Spring,South,Black,70.0
Arkansas,Howard,South,Black,68.5
Arkansas,Jackson,South,Black,68.3
Arkansas,Jefferson,South,Black,69.2
Arkansas,Lafayette,South,Black,69.4
Arkansas,Lee,South,Black,67.3
Arkansas,Lincoln,South,Black,73.9
Arkansas,Little River,South,Black,67.3
Arkansas,Lonoke,South,Black,70.7
Arkansas,Miller,South,Black,68.0
Arkansas,Mississippi,South,Black,65.0
Arkansas,Monroe,South,Black,65.7
Arkansas,Nevada,South,Black,74.3
Arkansas,Ouachita,South,Black,68.2
Arkansas,Phillips,South,Black,66.0
Arkansas,Poinsett,South,Black,64.4
Arkansas,Pope,South,Black,71.4
Arkansas,Pulaski,South,Black,70.7
Arkansas,St. Francis,South,Black,67.6
Arkansas,Saline,South,Black,73.5
Arkansas,Sebastian,South,Black,69.3
Arkansas,Union,South,Black,66.1
Arkansas,Washington,South,Black,71.4
Arkansas,White,South,Black,70.6
California,Alameda,West,Black,72.2
California,Butte,West,Black,69.9
California,Contra Costa,West,Black,73.3
California,El Dorado,West,Black,78.2
California,Fresno,West,Black,68.2
California,Humboldt,West,Black,74.3
California,Imperial,West,Black,70.3
California,Kern,West,Black,67.3
California,Kings,West,Black,74.8
California,Lassen,West,Black,90.0
California,Los Angeles,West,Black,72.2
California,Madera,West,Black,73.5
California,Marin,West,Black,78.1
California,Merced,West,Black,67.6
California,Monterey,West,Black,78.2
California,Napa,West,Black,77.1
California,Orange,West,Black,77.5
California,Placer,West,Black,77.8
California,Riverside,West,Black,73.5
California,Sacramento,West,Black,72.0
California,San Bernardino,West,Black,70.0
California,San Diego,West,Black,75.1
California,San Francisco,West,Black,67.0
California,San Joaquin,West,Black,69.3
California,San Luis Obispo,West,Black,81.8
California,San Mateo,West,Black,75.1
California,Santa Barbara,West,Black,75.3
California,Santa Clara,West,Black,78.2
California,Santa Cruz,West,Black,75.7
California,Shasta,West,Black,72.3
California,Solano,West,Black,74.0
California,Sonoma,West,Black,77.3
California,Stanislaus,West,Black,70.0
California,Sutter,West,Black,74.8
California,Tulare,West,Black,69.6
California,Ventura,West,Black,77.7
California,Yolo,West,Black,75.1
California,Yuba,West,Black,74.9
Colorado,Adams,West,Black,71.4
Colorado,Arapahoe,West,Black,75.1
Colorado,Boulder,West,Black,77.2
Colorado,Denver,West,Black,71.1
Colorado,Douglas,West,Black,79.6
Colorado,El Paso,West,Black,71.3
Colorado,Jefferson,West,Black,70.6
Colorado,Larimer,West,Black,75.0
Colorado,Pueblo,West,Black,69.8
Colorado,Weld,West,Black,78.1
Connecticut,Fairfield,Northeast,Black,76.7
Connecticut,Hartford,Northeast,Black,74.9
Connecticut,Litchfield,Northeast,Black,78.3
Connecticut,Middlesex,Northeast,Black,74.5
Connecticut,New Haven,Northeast,Black,72.9
Connecticut,New London,Northeast,Black,72.7
Connecticut,Tolland,Northeast,Black,76.7
Connecticut,Windham,Northeast,Black,79.1
Delaware,Kent,South,Black,73.8
Delaware,New Castle,South,Black,74.1
Delaware,Sussex,South,Black,72.1
District of Columbia,District of Columbia,South,Black,69.3
Florida,Alachua,South,Black,72.3
Florida,Baker,South,Black,75.7
Florida,Bay,South,Black,71.4
Florida,Bradford,South,Black,75.2
Florida,Brevard,South,Black,72.0
Florida,Broward,South,Black,76.6
Florida,Calhoun,South,Black,74.3
Florida,Charlotte,South,Black,80.4
Florida,Citrus,South,Black,68.3
Florida,Clay,South,Black,75.3
Florida,Collier,South,Black,82.9
Florida,Columbia,South,Black,70.4
Florida,DeSoto,South,Black,70.6
Florida,Duval,South,Black,71.5
Florida,Escambia,South,Black,69.5
Florida,Flagler,South,Black,76.1
Florida,Gadsden,South,Black,70.4
Florida,Glades,South,Black,72.1
Florida,Gulf,South,Black,69.1
Florida,Hamilton,South,Black,69.2
Florida,Hardee,South,Black,71.5
Florida,Hendry,South,Black,68.4
Florida,Hernando,South,Black,73.4
Florida,Highlands,South,Black,70.3
Florida,Hillsborough,South,Black,73.2
Florida,Indian River,South,Black,71.5
Florida,Jackson,South,Black,71.1
Florida,Jefferson,South,Black,73.0
Florida,Lake,South,Black,74.9
Florida,Lee,South,Black,77.7
Florida,Leon,South,Black,74.0
Florida,Levy,South,Black,72.5
Florida,Madison,South,Black,70.8
Florida,Manatee,South,Black,73.1
Florida,Marion,South,Black,72.1
Florida,Martin,South,Black,77.1
Florida,Miami-Dade,South,Black,72.6
Florida,Monroe,South,Black,76.6
Florida,Nassau,South,Black,74.1
Florida,Okaloosa,South,Black,72.6
